customer_ID,risk_score,State,Region,Number_Of_Dependents,marital_status,Gender,Age,Age Group,Fund,Total_Asset,No of qtns,GENERAL_SAVING_ASSET,HOME_OWNERSHIP_ASSET,FAMILY_PLANNING_ASSET,RETIREMENT_ASSET,UNKNOWN_ASSET
897,2.73,Nevada,West,0,Married,Female,34,30-55,Conservative Investors,5423514.77,8,2634107.04,720275.62,164748.82,1166265.79,738117.5
898,3,Oklahoma,South,0,Married,Female,34,30-55,Balanced Investors,9351183.73,7,1627255.58,575435.66,575945.42,5453794.37,1118752.7
899,2.11,Maryland,Northeast,0,Married,Female,34,30-55,Conservative Investors,11640586.31,7,2684240.06,506388.24,3596739.98,3496868.35,1356349.68
900,2.73,California,West,0,Married,Female,34,30-55,Conservative Investors,4801691.95,8,1017350.78,761412.1,2392723.15,56266.56,573939.36
901,4.32,California,West,0,Single,Female,34,30-55,Aggressive Investors,3661133.58,8,1033147.66,1067608.08,134288.93,431454.38,994634.53
903,2.38,Minnesota,Midwest,0,Married,Female,34,30-55,Conservative Investors,7971375.74,7,960538.46,1329501.6,278630.06,3985476.48,1417229.14
904,3.35,California,West,0,Married,Female,34,30-55,Balanced Investors,4323307.54,8,676677.89,746970.19,1006258.9,790496.06,1102904.5
907,4.78,Florida,South,0,Single,Male,34,30-55,Aggressive Investors,3765745.67,7,578794.18,28505.74,772649.5,1749121.63,636674.62
908,3.23,Maryland,Northeast,0,Married,Male,34,30-55,Balanced Investors,4070425.35,8,138531.07,240063.17,2762942.98,447920.26,480967.87
909,4.78,California,West,0,Divorced,Male,34,30-55,Aggressive Investors,802046.52,7,130109.52,22686.48,240796.92,157291.84,251161.76
911,4.78,Washington,West,0,Single,Male,34,30-55,Aggressive Investors,4942845.79,7,439723.73,499299.98,1490037.34,2452735.58,61049.16
912,3,Connecticut,Northeast,5,Married,Male,34,30-55,Balanced Investors,3247455.16,8,850140.86,562269.6,731908.22,724497.79,378638.69
913,4.78,Connecticut,Northeast,5,Single,Male,34,30-55,Aggressive Investors,3406893.2,7,950540.26,664269.05,590321.95,620813.38,580948.56
914,3.5,Texas,South,5,Married,Male,34,30-55,Balanced Investors,4503562.27,8,1202185.54,688613.95,755873.28,1684808.83,172080.67
915,3.5,Colorado,West,5,Married,Male,34,30-55,Balanced Investors,7986206.68,8,1230362.69,547680.38,2310841.73,3198545.66,698776.22
916,4.78,Wyoming,West,5,Divorced,Male,34,30-55,Aggressive Investors,1795962.96,7,325142.96,269774.88,652093.56,235589.92,313361.64
917,3.45,California,West,5,Married,Male,34,30-55,Balanced Investors,3627992.63,8,229343.81,885251.42,1095193.15,1061545.34,356658.91
918,3.27,Maryland,Northeast,5,Married,Male,34,30-55,Balanced Investors,8131045.63,8,897539.52,800196.38,2518312.9,3805184.64,109812.19
919,4.78,Massachusetts,Northeast,5,Single,Male,34,30-55,Aggressive Investors,4026164.26,7,5706.86,523892.74,120912.91,2846192.26,529459.49
920,4.78,Iowa,Midwest,5,Single,Male,34,30-55,Aggressive Investors,3831742.86,7,1276586.06,151897.82,770743.51,1258758.43,373757.04
922,4.78,Colorado,West,5,Single,Male,34,30-55,Aggressive Investors,6489792.44,7,888915.6,423222.7,1840594.32,2827943.14,509116.68
923,4.78,Kentucky,South,5,Divorced,Male,34,30-55,Aggressive Investors,2923799.88,7,370099.76,323582.4,663718.2,1391279.04,175120.48
924,4.78,Connecticut,Northeast,5,Single,Male,34,30-55,Aggressive Investors,4213000.45,7,679676.98,524507.69,1536187.9,1137475.87,335152.01
926,4.78,Massachusetts,Northeast,5,Single,Male,34,30-55,Aggressive Investors,3124704.59,7,846173.66,686993.76,12629.95,888182.78,690724.44
927,3.75,California,West,5,Single,,34,30-55,Aggressive Investors,5543926.56,8,1290825,785319.48,302757.48,2939713.92,225310.68
928,3.28,Virginia,South,5,Married,,34,30-55,Balanced Investors,7874131.68,7,1075698.24,1048619.4,3426866.64,1992065.28,330882.12
929,4.33,Virginia,South,5,Single,,34,30-55,Aggressive Investors,3871126.53,6,447301.62,703923.93,1673516.97,912191.4,134192.61
931,4.33,Pennsylvania,Northeast,5,Single,,34,30-55,Aggressive Investors,5435427.69,7,806347.44,631721.43,1615493.16,2103593.4,278272.26
932,3,Pennsylvania,Northeast,1,Married,Male,34,30-55,Balanced Investors,5669900.54,8,1547959.87,814559.33,979794.72,1565351.42,762235.2
933,2.61,Washington,West,1,Married,Male,34,30-55,Conservative Investors,3905372.05,8,82863.74,330832.22,422524.51,2801478.14,267673.44
935,3,Maryland,Northeast,1,Married,Male,34,30-55,Balanced Investors,1453094.4,8,195969.79,100986.14,81644.26,537255.17,537239.04
936,3,Wisconsin,Midwest,1,Married,Male,34,30-55,Balanced Investors,4956094.75,7,1688989.25,231415.2,427093.34,1661112.58,947484.38
937,2.71,Florida,South,1,Married,Female,34,30-55,Conservative Investors,10027389.59,7,1493763.55,271602.14,2614906.37,5385652.99,261464.54
938,2.23,Florida,South,4,Married,Female,34,30-55,Conservative Investors,9548439.84,8,2873673.22,1337076,3659132.88,386360.64,1292197.1
939,2.17,Washington,West,4,Married,Female,34,30-55,Conservative Investors,8608121.14,8,1784958.34,392767.92,2961014.4,2812189.82,657190.66
940,2.43,California,West,4,Married,Female,34,30-55,Conservative Investors,6472256.97,7,2371276.22,376975.44,2139833.81,769360.32,814811.18
941,3,Colorado,West,4,Married,Female,34,30-55,Balanced Investors,4846498.42,8,699259.97,1401085.01,1695757.25,536548.61,513847.58
942,2.55,Kentucky,South,4,Married,Female,34,30-55,Conservative Investors,7486132.75,8,1338675.84,1008116.06,1406349.22,3302832.96,430158.67
943,2.5,Oregon,West,4,Married,Female,34,30-55,Conservative Investors,8860389.4,8,477037.15,45906.62,2357577.79,5001844.03,978023.81
945,2.81,Arizona,West,4,Married,Female,34,30-55,Conservative Investors,7385330.17,8,1004721.7,95195.66,2795665.54,2772942.34,716804.93
946,2.36,Ohio,Midwest,4,Married,Female,34,30-55,Conservative Investors,8559196.55,8,755871.55,110052.86,3124065.02,3379458.24,1189748.88
947,2.36,Indiana,Midwest,4,Married,Female,34,30-55,Conservative Investors,9938853.94,8,1761219.94,687749.04,2006961.41,4133968.7,1348954.85
948,3,Maryland,Northeast,4,Married,Female,34,30-55,Balanced Investors,7574364.86,6,2541871.01,119438.78,3078332.21,1782932.54,51790.32
949,3,Maine,Northeast,4,Married,Female,34,30-55,Balanced Investors,8860046.39,8,1624463.71,738722.59,533570.11,5009598.72,953691.26
951,4.78,Massachusetts,Northeast,4,Divorced,Male,34,30-55,Aggressive Investors,2038085.64,7,394792.24,119301.72,455340.36,862732.8,205918.52
952,4.78,Florida,South,4,Divorced,Male,34,30-55,Aggressive Investors,1902934.32,7,69389.6,381275.96,207995.28,1047149.76,197123.72
953,3.27,California,West,4,Married,Male,34,30-55,Balanced Investors,4701021.69,8,234025.34,124193.76,246075.55,3667121.28,429605.76
954,4.78,Virginia,South,4,Divorced,Male,34,30-55,Aggressive Investors,1696312.16,7,10265.76,344122.84,497527.2,757320.8,87075.56
955,4.78,Ohio,Midwest,4,Single,Male,34,30-55,Aggressive Investors,3481339.04,7,1406314.37,481044.82,309668.62,679988.45,604322.78
956,3.17,Nevada,West,4,Married,Male,34,30-55,Balanced Investors,7054753.82,8,1294841.28,114218.21,2252508.48,3233624.83,159561.02
957,4.78,Arizona,West,4,Divorced,Male,34,30-55,Aggressive Investors,2443775.16,7,182358.32,348113.16,437870.28,1193416.96,282016.44
958,4.78,Virginia,South,4,Single,Male,34,30-55,Aggressive Investors,3695118.48,7,623133.36,649680.62,416544.34,1472722.85,533037.31
960,4.78,Indiana,Midwest,1,Single,Male,34,30-55,Aggressive Investors,4533789.03,7,414898.42,20795.47,2139342.41,1570512.67,388240.06
961,2.89,Maryland,Northeast,1,Married,Male,34,30-55,Conservative Investors,5585312.65,7,1823971.97,694451.23,2350662.34,389980.42,326246.69
962,3.27,Maryland,Northeast,4,Married,Male,34,30-55,Balanced Investors,4084836.19,8,408701.95,223576.03,1179133.34,2061957.89,211466.98
963,4.78,Florida,South,0,Single,Male,34,30-55,Aggressive Investors,5143846.68,7,1068147.94,387024.98,2128678.27,899323.2,660672.29
964,3.27,Florida,South,0,Married,Male,34,30-55,Balanced Investors,6461438.69,8,1347837.12,824841.02,604694.02,3118268.16,565798.37
965,3,Virginia,South,0,Married,Male,34,30-55,Balanced Investors,6030288.01,8,1789365.7,58678.75,1700775.65,1805158.66,676309.25
966,3,California,West,0,Married,Male,34,30-55,Balanced Investors,4135327.77,8,1201640.06,664212.96,964858.75,785515.39,519100.61
967,3.8,Illinois,Midwest,4,Single,,34,30-55,Aggressive Investors,3998023.02,6,1190231.46,118051.65,1039831.56,1041426,608482.35
969,3,California,West,3,Married,Male,34,30-55,Balanced Investors,5634376.9,8,251126.4,755725.73,2148803.14,1600789.63,877932
970,3.36,Pennsylvania,Northeast,3,Married,Male,34,30-55,Balanced Investors,6663743.91,6,1672450.37,698696.93,2372320.22,1320883.97,599392.42
971,3.27,California,West,3,Married,Male,34,30-55,Balanced Investors,3298595.9,8,835522.37,228528.19,1601272.51,390463.49,242809.34
972,4,Florida,South,1,Single,Female,34,30-55,Aggressive Investors,6649533.32,7,1992525.91,1073420.86,879374.88,2221813.58,482398.09
974,3.11,Virginia,South,1,Married,Female,34,30-55,Balanced Investors,7172982.72,7,2845686.82,565673.47,2772232.56,741211.2,248178.67
976,3.35,Texas,South,1,Married,Female,34,30-55,Balanced Investors,9494825.05,8,1256990.98,1012730.4,4024701.65,3166261.06,34140.96
977,3.15,Florida,South,1,Married,Female,34,30-55,Balanced Investors,7749831.31,7,1400402.59,282207.6,3728430,1834452.86,504338.26
979,2.53,Massachusetts,Northeast,1,Married,Female,34,30-55,Conservative Investors,9529638.62,8,1363560.77,205818.48,2880125.42,4018027.97,1062105.98
980,4.78,Washington,West,1,Single,Male,34,30-55,Aggressive Investors,4046375.94,7,359870.98,716187.02,546443.06,2165776.7,258098.18
981,4.78,Florida,South,1,Single,Male,34,30-55,Aggressive Investors,4394080.36,7,896315.18,106204.32,2000108.16,1110728.16,280724.54
982,4.78,Nevada,West,1,Single,Male,34,30-55,Aggressive Investors,5402182.46,7,1404306.86,482308.85,1199739.38,1819918.08,495909.29
983,4.78,Tennessee,South,1,Divorced,Male,34,30-55,Aggressive Investors,1567822.4,7,387815.44,12042.96,493840.8,643041.92,31081.28
984,4.78,Kentucky,South,1,Divorced,Male,34,30-55,Aggressive Investors,1268230.24,7,173367.76,77666.36,501629.28,150189.12,365377.72
985,4.78,Virginia,South,1,Divorced,Male,34,30-55,Aggressive Investors,2770860.36,7,574983.04,39363.12,339351.6,1517167.36,299995.24
986,4.78,Illinois,Midwest,1,Single,Male,34,30-55,Aggressive Investors,2694610.3,7,402903.22,221346.29,907470.86,720521.86,442368.07
987,3.23,Minnesota,Midwest,1,Married,Male,34,30-55,Balanced Investors,6339128.54,8,1821504.38,378666.82,1138714.27,2595590.4,404652.67
988,4.78,Michigan,Midwest,1,Single,Male,34,30-55,Aggressive Investors,2415194.71,7,1171052.78,675632.59,341011.73,208932.19,18565.42
989,3,Kansas,Midwest,1,Married,Male,34,30-55,Balanced Investors,3353794.56,8,592877.57,709974.72,340179.84,766567.68,944194.75
990,4.78,Alabama,South,3,Divorced,Male,34,30-55,Aggressive Investors,1606732.32,7,387995.76,35118.36,567593.4,361482.08,254542.72
991,3.45,Alabama,South,3,Married,Male,34,30-55,Balanced Investors,6192358.08,8,766022.98,854403.74,1531104.19,2740176.77,300650.4
992,4.78,Wyoming,West,3,Divorced,Male,34,30-55,Aggressive Investors,1433395.32,7,512622.24,236224.8,110330.04,504587.84,69630.4
993,4.78,Massachusetts,Northeast,3,Divorced,Male,34,30-55,Aggressive Investors,1959352.2,7,364426.8,134069.28,1123427.76,193158.08,144270.28
994,4.78,California,West,3,Divorced,Male,34,30-55,Aggressive Investors,2459015,7,363160.88,125596.8,840934.92,757823.2,371499.2
995,4.78,Florida,South,3,Single,Male,34,30-55,Aggressive Investors,3495188.17,7,1124773.49,408698.57,1137193.78,178916.26,645606.07
996,4.78,Florida,South,3,Divorced,Male,34,30-55,Aggressive Investors,2726516.12,7,604835.84,274881.76,310528.2,1470812.8,65457.52
997,4.78,Louisiana,South,3,Divorced,Male,34,30-55,Aggressive Investors,1969832.72,7,300069.12,376796.56,607903.8,417035.2,268028.04
998,3.36,Nevada,West,3,Married,Male,34,30-55,Balanced Investors,1759504.13,7,542811.84,376640.54,453587.62,161412.1,225052.03
999,4.78,Nevada,West,3,Single,Male,34,30-55,Aggressive Investors,2995442.44,7,495994.9,651451.32,1149868.66,528618.82,169508.74
1000,4.78,Florida,South,3,Single,Male,34,30-55,Aggressive Investors,3405525.9,7,814672.94,414786.02,740247.77,1075424.83,360394.34
1001,4.78,Minnesota,Midwest,3,Single,Male,34,30-55,Aggressive Investors,5612477.77,7,745302.82,541417.9,1293443.64,2514077.28,518236.13
1002,4.78,Michigan,Midwest,3,Divorced,Male,34,30-55,Aggressive Investors,2988254.4,7,242445.68,268796.28,1127561.04,1001161.12,348290.28
1004,2.69,Michigan,Midwest,3,Married,Male,34,30-55,Conservative Investors,6371246.88,8,643894.66,424464,2101526.78,2798599.3,402762.14
1006,3.73,Montana,West,3,Single,,34,30-55,Aggressive Investors,5119580.79,7,1288150.92,649359.45,1787146.2,1173122.28,221801.94
1008,3.75,Texas,South,3,Single,,34,30-55,Aggressive Investors,2152418.85,8,436624.2,843706.17,169747.65,601435.44,100905.39
1009,3.61,Florida,South,3,Single,,34,30-55,Aggressive Investors,4344727.41,8,1392487.92,130802.58,1404051.03,1329831.72,87554.16
1010,3.82,Nevada,West,3,Single,,34,30-55,Aggressive Investors,8307837.45,7,1718299.26,894959.1,2628697.05,2342138.04,723744
1011,4.19,California,West,3,Single,,34,30-55,Aggressive Investors,6272936.28,8,494179.56,330837.75,2379522.69,2399964.48,668431.8
1012,4.78,Florida,South,2,Single,Male,34,30-55,Aggressive Investors,3932618.55,7,69497.57,391311,1880229.67,917441.57,674138.74
1013,3.19,Illinois,Midwest,2,Married,Male,34,30-55,Balanced Investors,4343852.75,8,812300.74,404119.01,2224886.4,675783.94,226762.66
1014,4.78,Florida,South,2,Single,Male,34,30-55,Aggressive Investors,4200821.07,7,523890.29,154459.08,959769.86,1852272.58,710429.26
1015,3,Virginia,South,2,Married,Male,34,30-55,Balanced Investors,1382680.7,7,223250.5,335744.45,426256.7,12455.42,384973.63
1017,2.77,Pennsylvania,Northeast,2,Married,Male,34,30-55,Conservative Investors,6090693.41,8,513753.6,120091.49,1873465.92,3037851.26,545531.14
1018,3.27,Florida,South,2,Married,Male,34,30-55,Balanced Investors,4567915.01,8,842403.84,629125.15,1945162.37,463669.63,687554.02
1019,3.14,Wisconsin,Midwest,2,Married,Male,34,30-55,Balanced Investors,4261081.82,7,717386.3,386657.95,696778.27,2258204.93,202054.37
1020,3.17,Massachusetts,Northeast,2,Married,Female,34,30-55,Balanced Investors,7287267.16,8,1322723.52,566076.96,573035.9,4114647.36,710783.42
1021,2.55,Nevada,West,2,Married,Female,34,30-55,Conservative Investors,4412003.75,8,1740066.91,1312416.86,330616.94,653712.77,375190.27
1022,2.9,Kentucky,South,2,Married,Female,34,30-55,Conservative Investors,8730975.88,8,1530829.73,334139.04,928532.59,5297704.7,639769.82
1023,2.21,Maryland,Northeast,2,Married,Female,34,30-55,Conservative Investors,7170198.76,7,2659897.44,492563.95,1077015.31,1979546.11,961175.95
1024,3.77,Illinois,Midwest,2,Single,Female,34,30-55,Aggressive Investors,5106422.08,7,827729.93,660456.18,1116642.02,1644369.98,857223.97
1025,2.23,Indiana,Midwest,2,Married,Female,34,30-55,Conservative Investors,7887963.6,8,1429990.27,1043791.34,2336433.55,1710395.14,1367353.3
1026,3.19,Pennsylvania,Northeast,2,Married,Female,34,30-55,Balanced Investors,8830559.96,8,2749542.05,415441.01,3827570.98,1191893.18,646112.74
1030,2.43,Ohio,Midwest,2,Married,Female,34,30-55,Conservative Investors,7017696.72,7,1396056.96,217559.09,911888.93,3729706.56,762485.18
1031,2.89,Texas,South,2,Married,Female,34,30-55,Conservative Investors,10294230.38,7,917713.44,542624.83,4224343.97,4374570.24,234977.9
1032,2.08,Indiana,Midwest,2,Married,Female,34,30-55,Conservative Investors,8243254.37,8,1937634.34,167598.86,4088899.44,1914892.99,134228.74
1033,3.67,Massachusetts,Northeast,2,Single,Female,34,30-55,Aggressive Investors,5125755.27,7,91493.06,236222.24,1903167.9,1852216.42,1042655.65
1035,4.78,California,West,2,Single,Male,34,30-55,Aggressive Investors,2275412.46,7,557180.78,389697.98,272970.43,406833.41,648729.86
1036,3.29,Colorado,West,2,Married,Male,34,30-55,Balanced Investors,6937016.26,7,1265894.59,291191.62,1749763.58,3396354.05,233812.42
1037,4.78,Virginia,South,2,Divorced,Male,34,30-55,Aggressive Investors,2960349.48,7,586140.8,37178.2,1174555.2,916740.32,245734.96
1038,4.78,Wyoming,West,2,Divorced,Male,34,30-55,Aggressive Investors,2891074.24,7,689601.84,327973.4,952435.2,535117.76,385946.04
1039,4.78,Tennessee,South,2,Divorced,Male,34,30-55,Aggressive Investors,1756926.24,7,636222.08,231374.88,757340.52,29357.12,102631.64
1040,2.71,Florida,South,2,Married,Male,34,30-55,Conservative Investors,3344582.02,7,1664642.69,50620.51,229442.11,1327670.02,72206.69
1041,4.78,Massachusetts,Northeast,2,Divorced,Male,34,30-55,Aggressive Investors,3555249.32,7,751298.32,290225.68,1047769.2,1319958.4,145997.72
1042,4.78,California,West,2,Single,Male,34,30-55,Aggressive Investors,5296452.11,7,757112.83,288528.26,1027523.23,2680793.28,542494.51
1043,3.23,Colorado,West,2,Married,Male,34,30-55,Balanced Investors,2650257.89,8,1573886.4,3176.26,55528.13,877096.32,140570.78
1044,3,Massachusetts,Northeast,2,Married,Male,34,30-55,Balanced Investors,5200875.74,8,47450.88,739941.6,789868.51,2841293.57,782321.18
1046,2.9,Arizona,West,2,Married,,34,30-55,Conservative Investors,3721145.76,8,831931.92,436278.84,1288457.28,314140.8,850336.92
1047,3.19,Arizona,West,2,Married,,34,30-55,Balanced Investors,7512641.28,8,1666792.8,277919.28,1128254.04,3351574.08,1088101.08
1048,3.82,Arizona,West,2,Single,,34,30-55,Aggressive Investors,2911554.99,7,168267.24,319202.46,1184545.08,503764.2,735776.01
1049,4.78,Indiana,Midwest,1,Single,Male,34,30-55,Aggressive Investors,4322205.36,7,225108.29,483651.65,1951165.58,1175436,486843.84
1050,3.36,Colorado,West,1,Married,Male,34,30-55,Balanced Investors,5599054.95,6,489838.66,49873.44,1884775.97,2990872.32,183694.56
1052,2.38,Georgia,South,1,Married,Female,34,30-55,Conservative Investors,11846750.25,7,1681333.63,751280.11,3480232.61,5421197.95,512705.95
1053,3,Florida,South,1,Married,Female,34,30-55,Balanced Investors,10729551.31,8,2580562.66,530229.31,3755979.94,3524275.58,338503.82
1055,3.62,Virginia,South,1,Single,Female,34,30-55,Aggressive Investors,2096727.54,7,408681.07,162733.32,270379.94,531172.94,723760.27
1057,2,Florida,South,0,Married,Female,34,30-55,Conservative Investors,5687759.37,8,757761.12,489332.88,1367699.9,2361090.24,711875.23
1060,3,Illinois,Midwest,0,Married,Female,34,30-55,Balanced Investors,10561110.34,7,2167852.61,251108.64,3619375.49,3863699.14,659074.46
1061,3.2,Washington,West,0,Married,Female,34,30-55,Balanced Investors,4288488.92,7,2298734.21,190605.46,222613.92,999470.02,577065.31
1062,3,Georgia,South,0,Married,Female,34,30-55,Balanced Investors,9148787.29,7,1438676.64,755549.14,3123703.01,3594679.49,236179.01
1064,3.36,Texas,South,0,Married,Male,34,30-55,Balanced Investors,6654551.91,6,1841782.08,85758.24,2534435.14,1655897.47,536678.98
1065,4.78,Tennessee,South,0,Divorced,Male,34,30-55,Aggressive Investors,1628780.28,7,171898.96,207966.92,285273.48,813345.76,150295.16
1066,4.78,Maryland,Northeast,0,Divorced,Male,34,30-55,Aggressive Investors,2555198.24,7,336130.08,204037.04,1129022.64,769860.96,116147.52
1067,4.78,Arkansas,South,0,Single,Male,34,30-55,Aggressive Investors,3355973.21,7,379945.44,410224.39,1190217.46,1127327.62,248258.3
1068,4.78,Delaware,Northeast,0,Divorced,Male,34,30-55,Aggressive Investors,2531402.56,7,463579.6,336059.88,895919.88,610189.28,225653.92
1069,2.33,Florida,South,0,Married,Male,34,30-55,Conservative Investors,5894524.42,7,486041.28,351239.04,1420708.32,2906843.52,729692.26
1070,3.27,Nevada,West,0,Married,Male,34,30-55,Balanced Investors,6055356.66,8,874747.58,648159.65,323646.91,3403461.5,805341.02
1071,3,Washington,West,0,Married,Male,34,30-55,Balanced Investors,8033461.25,8,1677358.66,317300.16,2099318.69,3125690.11,813793.63
1074,4.78,Nebraska,Midwest,0,Divorced,Male,34,30-55,Aggressive Investors,2042454.2,7,120211.04,8016.36,671792.76,1090834.56,151599.48
1075,4.78,Maryland,Northeast,0,Single,Male,34,30-55,Aggressive Investors,3470037.97,7,1269971.28,684722.66,370271.3,572990.11,572082.62
1076,4.78,Florida,South,0,Divorced,Male,34,30-55,Aggressive Investors,1752469.32,7,440319.12,3897.36,431607.36,748550.4,128095.08
